selected_action_id,resolved_action_id,character_id,actor_character_id,time_start,time_end,combat_time_start,combat_time_end,combat_time_cost,effective_combat_time_cost,damage,total_damage_after,scheduled_damage,generated_mechanic_damage,truncated_by_combat_limit
aemeath_basic_attack,aemeath_mech_basic_stage_4,aemeath,aemeath,16.0,17.016666666666666,2.9333333333333336,3.95,1.0166666666666666,1.0166666666666666,14186.197251914738,194676.72853207443,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,17.016666666666666,18.2,3.95,5.133333333333334,1.1833333333333333,1.1833333333333333,18219.694587126523,212896.42311920095,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_overturn,aemeath,aemeath,18.2,21.28333333333333,5.133333333333334,6.533333333333333,1.4,1.4,102157.96834037587,315054.3914595768,0.0,49337.33509234829,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,21.28333333333333,22.049999999999997,6.533333333333333,7.3,0.7666666666666667,0.7666666666666667,9784.565650458766,324838.9571100355,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,22.049999999999997,23.23333333333333,7.3,8.483333333333333,1.1833333333333333,1.1833333333333333,18219.694587126523,343058.6516971621,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,23.23333333333333,23.73333333333333,8.483333333333333,8.983333333333333,0.5,0.5,7766.832506057486,350825.48420321953,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,23.73333333333333,24.499999999999996,8.983333333333333,9.75,0.7666666666666667,0.7666666666666667,9784.565650458766,360610.04985367827,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,24.499999999999996,25.68333333333333,9.75,10.933333333333334,1.1833333333333333,1.1833333333333333,18219.694587126523,378829.7444408048,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_2,aemeath,aemeath,25.68333333333333,26.366666666666664,10.933333333333334,11.616666666666667,0.6833333333333333,0.6833333333333333,7321.296241310628,386151.0406821154,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_3,aemeath,aemeath,26.366666666666664,27.099999999999998,11.616666666666667,12.35,0.7333333333333333,0.7333333333333333,9818.294628247699,395969.3353103631,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_4,aemeath,aemeath,27.099999999999998,28.083333333333332,12.35,13.333333333333332,0.9833333333333333,0.9833333333333333,14186.197251914738,410155.53256227786,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_overturn,aemeath,aemeath,28.083333333333332,31.166666666666664,13.333333333333332,14.733333333333333,1.4,1.4,102157.96834037587,512313.50090265373,0.0,49337.33509234829,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,31.166666666666664,31.93333333333333,14.733333333333333,15.5,0.7666666666666667,0.7666666666666667,9784.565650458766,522098.06655311247,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_3,aemeath,aemeath,31.93333333333333,32.9,15.5,16.466666666666665,0.9666666666666667,0.9666666666666667,11462.58229545826,533560.6488485708,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_4,aemeath,aemeath,32.9,33.916666666666664,16.466666666666665,17.48333333333333,1.0166666666666666,1.0166666666666666,14186.197251914738,547746.8461004855,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,33.916666666666664,35.099999999999994,17.48333333333333,18.666666666666664,1.1833333333333333,1.1833333333333333,18219.694587126523,565966.540687612,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,35.099999999999994,35.599999999999994,18.666666666666664,19.166666666666664,0.5,0.5,7766.832506057486,573733.3731936695,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_encore,aemeath,aemeath,35.599999999999994,38.01666666666666,19.166666666666664,20.499999999999996,1.3333333333333333,1.3333333333333333,77481.92258031039,651215.2957739799,0.0,24668.667546174143,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,38.01666666666666,38.51666666666666,20.499999999999996,20.999999999999996,0.5,0.5,7766.832506057486,658982.1282800373,0.0,0.0,False
